id,card_link,img_url,title
4dd2fa84-4b1a-11ee-b48e-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/menlo-lilo-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/060/866.jpg,menlo-lilo-bedroom
4dd32141-4b1a-11ee-851c-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/warren-davenport-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/059/564.jpg,warren-davenport-bedroom
4dd32142-4b1a-11ee-a9eb-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/manzanita-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/055/848.jpg,manzanita-bedroom
4dd32143-4b1a-11ee-a59d-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/sorento-hawthorn-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/056/895.jpg,sorento-hawthorn-bedroom
4dd32144-4b1a-11ee-b36f-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/farmhouse-canopy-bedroom-sp20,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/054/712.jpg,farmhouse-canopy-bedroom-sp20
4dd32145-4b1a-11ee-91a4-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/cayman-spencer-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/056/751.jpg,cayman-spencer-bedroom
4dd32146-4b1a-11ee-af0c-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/linwood-beck-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/055/178.jpg,linwood-beck-bedroom
4dd32147-4b1a-11ee-8990-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/menlo-belgian-linen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/058/072.jpg,menlo-belgian-linen-bedroom
4dd32148-4b1a-11ee-a39f-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/tacoma-wheaton-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/058/408.jpg,tacoma-wheaton-bedroom
4dd32149-4b1a-11ee-bcdd-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/hensley-stonewashed-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/056/824.jpg,hensley-stonewashed-bedroom
4dd3214a-4b1a-11ee-997c-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/raleigh-renee-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/063/531.jpg,raleigh-renee-bedroom
4dd3214b-4b1a-11ee-a92a-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/malcolm-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/055/882.jpg,malcolm-bedroom
4dd3214c-4b1a-11ee-b3e2-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/astoria-bliss-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/052/035.jpg,astoria-bliss-bedroom
4dd3214d-4b1a-11ee-8ecc-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/menlo-belgian-ruffle-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/062/324.jpg,menlo-belgian-ruffle-bedroom
4dd3214e-4b1a-11ee-be99-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/harper-belgian-linen-bedroom-f19,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/059/105.jpg,harper-belgian-linen-bedroom-f19
4dd3214f-4b1a-11ee-8d0b-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/sorento-belgian-linen-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/054/983.jpg,sorento-belgian-linen-bedroom
4dd32150-4b1a-11ee-9393-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/hensley-velvet-lattice-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/064/079.jpg,hensley-velvet-lattice-bedroom
4dd32151-4b1a-11ee-9f1f-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/livingston-jacquard-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/062/692.jpg,livingston-jacquard-bedroom
4dd32152-4b1a-11ee-874c-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/toulouse-bloom-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/0155/124/057.jpg,toulouse-bloom-bedroom
4dd32153-4b1a-11ee-b862-d0ac8e1d2a47,https://www.potterybarn.com/shop/shop-by-room/bedrooms/cayman-mixed-waffle-bedroom,https://assets.pbimgs.com/pbimgs/ab/images/dp/ecm/202319/2517/045/022.jpg,cayman-mixed-waffle-bedroom
